region,nok_per_kwh,eur_per_kwh,exr,time_start,time_end
NO1,1.64444,0.16035,10.2553,2022-07-18 11:00:00,2022-07-18 12:00:00
NO1,1.63049,0.15899,10.2553,2022-07-18 12:00:00,2022-07-18 13:00:00
NO1,1.64177,0.16009,10.2553,2022-07-18 13:00:00,2022-07-18 14:00:00
NO1,1.64618,0.16052,10.2553,2022-07-18 14:00:00,2022-07-18 15:00:00
NO1,1.64669,0.16057,10.2553,2022-07-18 15:00:00,2022-07-18 16:00:00
NO1,1.64321,0.16023,10.2553,2022-07-18 16:00:00,2022-07-18 17:00:00
NO1,1.64167,0.16008,10.2553,2022-07-18 17:00:00,2022-07-18 18:00:00
NO1,1.64136,0.16005,10.2553,2022-07-18 18:00:00,2022-07-18 19:00:00
NO1,1.64105,0.16002,10.2553,2022-07-18 19:00:00,2022-07-18 20:00:00
NO1,1.64146,0.16006,10.2553,2022-07-18 20:00:00,2022-07-18 21:00:00
NO1,1.64177,0.16009,10.2553,2022-07-18 21:00:00,2022-07-18 22:00:00
NO1,1.619,0.15787,10.2553,2022-07-18 22:00:00,2022-07-18 23:00:00
NO1,1.61429,0.15741,10.2553,2022-07-18 23:00:00,2022-07-19 00:00:00
NO1,1.59427,0.15667,10.176,2022-07-19 00:00:00,2022-07-19 01:00:00
NO1,1.59336,0.15658,10.176,2022-07-19 01:00:00,2022-07-19 02:00:00
NO1,1.59488,0.15673,10.176,2022-07-19 02:00:00,2022-07-19 03:00:00
NO1,1.58756,0.15601,10.176,2022-07-19 03:00:00,2022-07-19 04:00:00
NO1,1.58105,0.15537,10.176,2022-07-19 04:00:00,2022-07-19 05:00:00
NO1,1.58481,0.15574,10.176,2022-07-19 05:00:00,2022-07-19 06:00:00
NO1,1.64729,0.16188,10.176,2022-07-19 06:00:00,2022-07-19 07:00:00
NO1,1.65584,0.16272,10.176,2022-07-19 07:00:00,2022-07-19 08:00:00
NO1,1.69257,0.16633,10.176,2022-07-19 08:00:00,2022-07-19 09:00:00
NO1,1.69166,0.16624,10.176,2022-07-19 09:00:00,2022-07-19 10:00:00
NO1,1.68586,0.16567,10.176,2022-07-19 10:00:00,2022-07-19 11:00:00
NO1,1.67375,0.16448,10.176,2022-07-19 11:00:00,2022-07-19 12:00:00
NO1,1.66184,0.16331,10.176,2022-07-19 12:00:00,2022-07-19 13:00:00
NO1,1.65523,0.16266,10.176,2022-07-19 13:00:00,2022-07-19 14:00:00
NO1,1.6478,0.16193,10.176,2022-07-19 14:00:00,2022-07-19 15:00:00
NO1,1.63671,0.16084,10.176,2022-07-19 15:00:00,2022-07-19 16:00:00
NO1,1.64729,0.16188,10.176,2022-07-19 16:00:00,2022-07-19 17:00:00
NO1,1.66408,0.16353,10.176,2022-07-19 17:00:00,2022-07-19 18:00:00
NO1,1.6709,0.1642,10.176,2022-07-19 18:00:00,2022-07-19 19:00:00
NO1,1.66693,0.16381,10.176,2022-07-19 19:00:00,2022-07-19 20:00:00
NO1,1.65655,0.16279,10.176,2022-07-19 20:00:00,2022-07-19 21:00:00
NO1,1.63691,0.16086,10.176,2022-07-19 21:00:00,2022-07-19 22:00:00
NO1,1.60608,0.15783,10.176,2022-07-19 22:00:00,2022-07-19 23:00:00
NO1,1.55896,0.1532,10.176,2022-07-19 23:00:00,2022-07-20 00:00:00
NO1,1.62573,0.16045,10.1323,2022-07-20 00:00:00,2022-07-20 01:00:00
NO1,1.62461,0.16034,10.1323,2022-07-20 01:00:00,2022-07-20 02:00:00
NO1,1.62198,0.16008,10.1323,2022-07-20 02:00:00,2022-07-20 03:00:00
NO1,1.61408,0.1593,10.1323,2022-07-20 03:00:00,2022-07-20 04:00:00
NO1,1.59837,0.15775,10.1323,2022-07-20 04:00:00,2022-07-20 05:00:00
NO1,1.55987,0.15395,10.1323,2022-07-20 05:00:00,2022-07-20 06:00:00
NO1,1.62269,0.16015,10.1323,2022-07-20 06:00:00,2022-07-20 07:00:00
NO1,1.62938,0.16081,10.1323,2022-07-20 07:00:00,2022-07-20 08:00:00
NO1,1.67477,0.16529,10.1323,2022-07-20 08:00:00,2022-07-20 09:00:00
NO1,1.68257,0.16606,10.1323,2022-07-20 09:00:00,2022-07-20 10:00:00
NO1,1.67527,0.16534,10.1323,2022-07-20 10:00:00,2022-07-20 11:00:00
NO1,1.67973,0.16578,10.1323,2022-07-20 11:00:00,2022-07-20 12:00:00
NO1,1.68551,0.16635,10.1323,2022-07-20 12:00:00,2022-07-20 13:00:00
NO1,1.69017,0.16681,10.1323,2022-07-20 13:00:00,2022-07-20 14:00:00
NO1,1.68571,0.16637,10.1323,2022-07-20 14:00:00,2022-07-20 15:00:00
NO1,1.68216,0.16602,10.1323,2022-07-20 15:00:00,2022-07-20 16:00:00
NO1,1.68196,0.166,10.1323,2022-07-20 16:00:00,2022-07-20 17:00:00
NO1,1.66646,0.16447,10.1323,2022-07-20 17:00:00,2022-07-20 18:00:00
NO1,1.65977,0.16381,10.1323,2022-07-20 18:00:00,2022-07-20 19:00:00
NO1,1.65248,0.16309,10.1323,2022-07-20 19:00:00,2022-07-20 20:00:00
NO1,1.6617,0.164,10.1323,2022-07-20 20:00:00,2022-07-20 21:00:00
NO1,1.6539,0.16323,10.1323,2022-07-20 21:00:00,2022-07-20 22:00:00
NO1,1.64467,0.16232,10.1323,2022-07-20 22:00:00,2022-07-20 23:00:00
NO1,1.62623,0.1605,10.1323,2022-07-20 23:00:00,2022-07-21 00:00:00
NO1,1.64784,0.16195,10.175,2022-07-21 00:00:00,2022-07-21 01:00:00
NO1,1.65028,0.16219,10.175,2022-07-21 01:00:00,2022-07-21 02:00:00
NO1,1.65079,0.16224,10.175,2022-07-21 02:00:00,2022-07-21 03:00:00
NO1,1.64916,0.16208,10.175,2022-07-21 03:00:00,2022-07-21 04:00:00
NO1,1.64662,0.16183,10.175,2022-07-21 04:00:00,2022-07-21 05:00:00
NO1,1.65344,0.1625,10.175,2022-07-21 05:00:00,2022-07-21 06:00:00
NO1,1.72344,0.16938,10.175,2022-07-21 06:00:00,2022-07-21 07:00:00
NO1,1.78978,0.1759,10.175,2022-07-21 07:00:00,2022-07-21 08:00:00
NO1,2.23779,0.21993,10.175,2022-07-21 08:00:00,2022-07-21 09:00:00
NO1,2.23026,0.21919,10.175,2022-07-21 09:00:00,2022-07-21 10:00:00
NO1,2.23209,0.21937,10.175,2022-07-21 10:00:00,2022-07-21 11:00:00
NO1,2.23545,0.2197,10.175,2022-07-21 11:00:00,2022-07-21 12:00:00
NO1,2.37657,0.23357,10.175,2022-07-21 12:00:00,2022-07-21 13:00:00
NO1,2.36955,0.23288,10.175,2022-07-21 13:00:00,2022-07-21 14:00:00
NO1,2.09524,0.20592,10.175,2022-07-21 14:00:00,2022-07-21 15:00:00
NO1,1.90578,0.1873,10.175,2022-07-21 15:00:00,2022-07-21 16:00:00
NO1,1.89336,0.18608,10.175,2022-07-21 16:00:00,2022-07-21 17:00:00
NO1,1.9068,0.1874,10.175,2022-07-21 17:00:00,2022-07-21 18:00:00
NO1,2.02533,0.19905,10.175,2022-07-21 18:00:00,2022-07-21 19:00:00
NO1,2.02483,0.199,10.175,2022-07-21 19:00:00,2022-07-21 20:00:00
NO1,1.90629,0.18735,10.175,2022-07-21 20:00:00,2022-07-21 21:00:00
NO1,1.91972,0.18867,10.175,2022-07-21 21:00:00,2022-07-21 22:00:00
NO1,1.81715,0.17859,10.175,2022-07-21 22:00:00,2022-07-21 23:00:00
NO1,1.67308,0.16443,10.175,2022-07-21 23:00:00,2022-07-22 00:00:00
NO1,1.68243,0.16576,10.1498,2022-07-22 00:00:00,2022-07-22 01:00:00
NO1,1.67167,0.1647,10.1498,2022-07-22 01:00:00,2022-07-22 02:00:00
NO1,1.66376,0.16392,10.1498,2022-07-22 02:00:00,2022-07-22 03:00:00
NO1,1.66061,0.16361,10.1498,2022-07-22 03:00:00,2022-07-22 04:00:00
NO1,1.65787,0.16334,10.1498,2022-07-22 04:00:00,2022-07-22 05:00:00
NO1,1.66396,0.16394,10.1498,2022-07-22 05:00:00,2022-07-22 06:00:00
NO1,1.66944,0.16448,10.1498,2022-07-22 06:00:00,2022-07-22 07:00:00
NO1,1.67563,0.16509,10.1498,2022-07-22 07:00:00,2022-07-22 08:00:00
NO1,1.73744,0.17118,10.1498,2022-07-22 08:00:00,2022-07-22 09:00:00
NO1,1.84087,0.18137,10.1498,2022-07-22 09:00:00,2022-07-22 10:00:00
NO1,2.02001,0.19902,10.1498,2022-07-22 10:00:00,2022-07-22 11:00:00
NO1,2.02042,0.19906,10.1498,2022-07-22 11:00:00,2022-07-22 12:00:00
NO1,2.01068,0.1981,10.1498,2022-07-22 12:00:00,2022-07-22 13:00:00
NO1,1.94511,0.19164,10.1498,2022-07-22 13:00:00,2022-07-22 14:00:00
NO1,1.81976,0.17929,10.1498,2022-07-22 14:00:00,2022-07-22 15:00:00
NO1,1.81976,0.17929,10.1498,2022-07-22 15:00:00,2022-07-22 16:00:00
NO1,1.77276,0.17466,10.1498,2022-07-22 16:00:00,2022-07-22 17:00:00
NO1,1.90187,0.18738,10.1498,2022-07-22 17:00:00,2022-07-22 18:00:00
NO1,1.90187,0.18738,10.1498,2022-07-22 18:00:00,2022-07-22 19:00:00
NO1,1.72009,0.16947,10.1498,2022-07-22 19:00:00,2022-07-22 20:00:00
NO1,1.67908,0.16543,10.1498,2022-07-22 20:00:00,2022-07-22 21:00:00
NO1,1.66721,0.16426,10.1498,2022-07-22 21:00:00,2022-07-22 22:00:00
NO1,1.66,0.16355,10.1498,2022-07-22 22:00:00,2022-07-22 23:00:00
NO1,1.66101,0.16365,10.1498,2022-07-22 23:00:00,2022-07-23 00:00:00
NO1,1.7143,0.1689,10.1498,2022-07-23 00:00:00,2022-07-23 01:00:00
NO1,1.70486,0.16797,10.1498,2022-07-23 01:00:00,2022-07-23 02:00:00
NO1,1.70172,0.16766,10.1498,2022-07-23 02:00:00,2022-07-23 03:00:00
NO1,1.6874,0.16625,10.1498,2022-07-23 03:00:00,2022-07-23 04:00:00
NO1,1.67259,0.16479,10.1498,2022-07-23 04:00:00,2022-07-23 05:00:00
NO1,1.68578,0.16609,10.1498,2022-07-23 05:00:00,2022-07-23 06:00:00
NO1,1.66893,0.16443,10.1498,2022-07-23 06:00:00,2022-07-23 07:00:00
NO1,1.64894,0.16246,10.1498,2022-07-23 07:00:00,2022-07-23 08:00:00
NO1,1.66264,0.16381,10.1498,2022-07-23 08:00:00,2022-07-23 09:00:00
NO1,1.69715,0.16721,10.1498,2022-07-23 09:00:00,2022-07-23 10:00:00
NO1,1.70862,0.16834,10.1498,2022-07-23 10:00:00,2022-07-23 11:00:00
NO1,1.71004,0.16848,10.1498,2022-07-23 11:00:00,2022-07-23 12:00:00
NO1,1.71166,0.16864,10.1498,2022-07-23 12:00:00,2022-07-23 13:00:00
NO1,1.70354,0.16784,10.1498,2022-07-23 13:00:00,2022-07-23 14:00:00
NO1,1.69887,0.16738,10.1498,2022-07-23 14:00:00,2022-07-23 15:00:00
NO1,1.68649,0.16616,10.1498,2022-07-23 15:00:00,2022-07-23 16:00:00
NO1,1.65939,0.16349,10.1498,2022-07-23 16:00:00,2022-07-23 17:00:00
NO1,1.66964,0.1645,10.1498,2022-07-23 17:00:00,2022-07-23 18:00:00
NO1,1.70872,0.16835,10.1498,2022-07-23 18:00:00,2022-07-23 19:00:00
NO1,1.71268,0.16874,10.1498,2022-07-23 19:00:00,2022-07-23 20:00:00
NO1,1.70973,0.16845,10.1498,2022-07-23 20:00:00,2022-07-23 21:00:00
NO1,1.68558,0.16607,10.1498,2022-07-23 21:00:00,2022-07-23 22:00:00
NO1,1.67441,0.16497,10.1498,2022-07-23 22:00:00,2022-07-23 23:00:00
NO1,1.6738,0.16491,10.1498,2022-07-23 23:00:00,2022-07-24 00:00:00
NO1,1.75998,0.1734,10.1498,2022-07-24 00:00:00,2022-07-24 01:00:00
NO1,1.75449,0.17286,10.1498,2022-07-24 01:00:00,2022-07-24 02:00:00
NO1,1.75277,0.17269,10.1498,2022-07-24 02:00:00,2022-07-24 03:00:00
NO1,1.75165,0.17258,10.1498,2022-07-24 03:00:00,2022-07-24 04:00:00
NO1,1.7347,0.17091,10.1498,2022-07-24 04:00:00,2022-07-24 05:00:00
NO1,1.74201,0.17163,10.1498,2022-07-24 05:00:00,2022-07-24 06:00:00
NO1,1.72709,0.17016,10.1498,2022-07-24 06:00:00,2022-07-24 07:00:00
NO1,1.72455,0.16991,10.1498,2022-07-24 07:00:00,2022-07-24 08:00:00
NO1,1.70923,0.1684,10.1498,2022-07-24 08:00:00,2022-07-24 09:00:00
NO1,1.65675,0.16323,10.1498,2022-07-24 09:00:00,2022-07-24 10:00:00
NO1,1.52551,0.1503,10.1498,2022-07-24 10:00:00,2022-07-24 11:00:00
NO1,1.01874,0.10037,10.1498,2022-07-24 11:00:00,2022-07-24 12:00:00
NO1,0.72794,0.07172,10.1498,2022-07-24 12:00:00,2022-07-24 13:00:00
NO1,0.61254,0.06035,10.1498,2022-07-24 13:00:00,2022-07-24 14:00:00
NO1,0.5084,0.05009,10.1498,2022-07-24 14:00:00,2022-07-24 15:00:00
NO1,0.8946,0.08814,10.1498,2022-07-24 15:00:00,2022-07-24 16:00:00
NO1,1.52795,0.15054,10.1498,2022-07-24 16:00:00,2022-07-24 17:00:00
NO1,1.74384,0.17181,10.1498,2022-07-24 17:00:00,2022-07-24 18:00:00
NO1,1.71846,0.16931,10.1498,2022-07-24 18:00:00,2022-07-24 19:00:00
NO1,1.71877,0.16934,10.1498,2022-07-24 19:00:00,2022-07-24 20:00:00
NO1,1.71298,0.16877,10.1498,2022-07-24 20:00:00,2022-07-24 21:00:00
NO1,1.70649,0.16813,10.1498,2022-07-24 21:00:00,2022-07-24 22:00:00
NO1,1.70557,0.16804,10.1498,2022-07-24 22:00:00,2022-07-24 23:00:00
NO1,1.69826,0.16732,10.1498,2022-07-24 23:00:00,2022-07-25 00:00:00
NO1,1.72496,0.17129,10.0704,2022-07-25 00:00:00,2022-07-25 01:00:00
NO1,1.72345,0.17114,10.0704,2022-07-25 01:00:00,2022-07-25 02:00:00
NO1,1.71751,0.17055,10.0704,2022-07-25 02:00:00,2022-07-25 03:00:00
NO1,1.71096,0.1699,10.0704,2022-07-25 03:00:00,2022-07-25 04:00:00
NO1,1.69455,0.16827,10.0704,2022-07-25 04:00:00,2022-07-25 05:00:00
NO1,1.56786,0.15569,10.0704,2022-07-25 05:00:00,2022-07-25 06:00:00
NO1,1.63835,0.16269,10.0704,2022-07-25 06:00:00,2022-07-25 07:00:00
NO1,1.79052,0.1778,10.0704,2022-07-25 07:00:00,2022-07-25 08:00:00
NO1,1.75577,0.17435,10.0704,2022-07-25 08:00:00,2022-07-25 09:00:00
NO1,1.5785,0.1516,10.4123,2022-12-24 12:00:00,2022-12-24 13:00:00
NO1,1.75426,0.1742,10.0704,2022-07-25 09:00:00,2022-07-25 10:00:00
NO1,1.75144,0.17392,10.0704,2022-07-25 10:00:00,2022-07-25 11:00:00
NO1,1.75154,0.17393,10.0704,2022-07-25 11:00:00,2022-07-25 12:00:00
NO1,1.7445,0.17323,10.0704,2022-07-25 12:00:00,2022-07-25 13:00:00
NO1,1.71277,0.17008,10.0704,2022-07-25 13:00:00,2022-07-25 14:00:00
NO1,1.70683,0.16949,10.0704,2022-07-25 14:00:00,2022-07-25 15:00:00
NO1,1.7026,0.16907,10.0704,2022-07-25 15:00:00,2022-07-25 16:00:00
NO1,1.69978,0.16879,10.0704,2022-07-25 16:00:00,2022-07-25 17:00:00
NO1,1.69747,0.16856,10.0704,2022-07-25 17:00:00,2022-07-25 18:00:00
NO1,1.70129,0.16894,10.0704,2022-07-25 18:00:00,2022-07-25 19:00:00
NO1,1.69817,0.16863,10.0704,2022-07-25 19:00:00,2022-07-25 20:00:00
NO1,1.69344,0.16816,10.0704,2022-07-25 20:00:00,2022-07-25 21:00:00
NO1,1.70119,0.16893,10.0704,2022-07-25 21:00:00,2022-07-25 22:00:00
NO1,1.70019,0.16883,10.0704,2022-07-25 22:00:00,2022-07-25 23:00:00
NO1,1.69455,0.16827,10.0704,2022-07-25 23:00:00,2022-07-26 00:00:00
NO1,1.62821,0.16265,10.0105,2022-07-26 00:00:00,2022-07-26 01:00:00
NO1,1.66545,0.16637,10.0105,2022-07-26 01:00:00,2022-07-26 02:00:00
NO1,1.64883,0.16471,10.0105,2022-07-26 02:00:00,2022-07-26 03:00:00
NO1,1.63381,0.16321,10.0105,2022-07-26 03:00:00,2022-07-26 04:00:00
NO1,1.62831,0.16266,10.0105,2022-07-26 04:00:00,2022-07-26 05:00:00
NO1,1.57245,0.15708,10.0105,2022-07-26 05:00:00,2022-07-26 06:00:00
NO1,1.74994,0.17481,10.0105,2022-07-26 06:00:00,2022-07-26 07:00:00
NO1,1.78407,0.17822,10.0105,2022-07-26 07:00:00,2022-07-26 08:00:00
NO1,1.77496,0.17731,10.0105,2022-07-26 08:00:00,2022-07-26 09:00:00
NO1,1.77126,0.17694,10.0105,2022-07-26 09:00:00,2022-07-26 10:00:00
NO1,1.77326,0.17714,10.0105,2022-07-26 10:00:00,2022-07-26 11:00:00
NO1,1.64753,0.16458,10.0105,2022-07-26 11:00:00,2022-07-26 12:00:00
NO1,1.31027,0.13089,10.0105,2022-07-26 12:00:00,2022-07-26 13:00:00
NO1,1.26232,0.1261,10.0105,2022-07-26 13:00:00,2022-07-26 14:00:00
NO1,1.22468,0.12234,10.0105,2022-07-26 14:00:00,2022-07-26 15:00:00
NO1,1.19045,0.11892,10.0105,2022-07-26 15:00:00,2022-07-26 16:00:00
NO1,1.21367,0.12124,10.0105,2022-07-26 16:00:00,2022-07-26 17:00:00
NO1,1.27334,0.1272,10.0105,2022-07-26 17:00:00,2022-07-26 18:00:00
NO1,1.36934,0.13679,10.0105,2022-07-26 18:00:00,2022-07-26 19:00:00
NO1,1.5282,0.15266,10.0105,2022-07-26 19:00:00,2022-07-26 20:00:00
NO1,1.75294,0.17511,10.0105,2022-07-26 20:00:00,2022-07-26 21:00:00
NO1,1.50057,0.1499,10.0105,2022-07-26 21:00:00,2022-07-26 22:00:00
NO1,1.49747,0.14959,10.0105,2022-07-26 22:00:00,2022-07-26 23:00:00
NO1,1.35102,0.13496,10.0105,2022-07-26 23:00:00,2022-07-27 00:00:00
NO1,1.53359,0.15404,9.9558,2022-07-27 00:00:00,2022-07-27 01:00:00
NO1,1.39023,0.13964,9.9558,2022-07-27 01:00:00,2022-07-27 02:00:00
NO1,1.36823,0.13743,9.9558,2022-07-27 02:00:00,2022-07-27 03:00:00
NO1,1.37012,0.13762,9.9558,2022-07-27 03:00:00,2022-07-27 04:00:00
NO1,1.39172,0.13979,9.9558,2022-07-27 04:00:00,2022-07-27 05:00:00
NO1,1.35259,0.13586,9.9558,2022-07-27 05:00:00,2022-07-27 06:00:00
NO1,1.72265,0.17303,9.9558,2022-07-27 06:00:00,2022-07-27 07:00:00
NO1,1.68412,0.16916,9.9558,2022-07-27 07:00:00,2022-07-27 08:00:00
NO1,1.72235,0.173,9.9558,2022-07-27 08:00:00,2022-07-27 09:00:00
NO1,1.72295,0.17306,9.9558,2022-07-27 09:00:00,2022-07-27 10:00:00
NO1,1.72375,0.17314,9.9558,2022-07-27 10:00:00,2022-07-27 11:00:00
NO1,1.891,0.18994,9.9558,2022-07-27 11:00:00,2022-07-27 12:00:00
NO1,1.89081,0.18992,9.9558,2022-07-27 12:00:00,2022-07-27 13:00:00
NO1,1.8916,0.19,9.9558,2022-07-27 13:00:00,2022-07-27 14:00:00
NO1,1.8916,0.19,9.9558,2022-07-27 14:00:00,2022-07-27 15:00:00
NO1,1.891,0.18994,9.9558,2022-07-27 15:00:00,2022-07-27 16:00:00
NO1,1.89081,0.18992,9.9558,2022-07-27 16:00:00,2022-07-27 17:00:00
NO1,1.89389,0.19023,9.9558,2022-07-27 17:00:00,2022-07-27 18:00:00
NO1,1.90216,0.19106,9.9558,2022-07-27 18:00:00,2022-07-27 19:00:00
NO1,1.89937,0.19078,9.9558,2022-07-27 19:00:00,2022-07-27 20:00:00
NO1,1.74276,0.17505,9.9558,2022-07-27 20:00:00,2022-07-27 21:00:00
NO1,1.80817,0.18162,9.9558,2022-07-27 21:00:00,2022-07-27 22:00:00
NO1,1.72405,0.17317,9.9558,2022-07-27 22:00:00,2022-07-27 23:00:00
NO1,1.72305,0.17307,9.9558,2022-07-27 23:00:00,2022-07-28 00:00:00
NO1,2.00262,0.20232,9.8983,2022-07-28 00:00:00,2022-07-28 01:00:00
NO1,2.00045,0.2021,9.8983,2022-07-28 01:00:00,2022-07-28 02:00:00
NO1,1.97382,0.19941,9.8983,2022-07-28 02:00:00,2022-07-28 03:00:00
NO1,1.9469,0.19669,9.8983,2022-07-28 03:00:00,2022-07-28 04:00:00
NO1,1.87721,0.18965,9.8983,2022-07-28 04:00:00,2022-07-28 05:00:00
NO1,1.93492,0.19548,9.8983,2022-07-28 05:00:00,2022-07-28 06:00:00
NO1,2.02232,0.20431,9.8983,2022-07-28 06:00:00,2022-07-28 07:00:00
NO1,2.00985,0.20305,9.8983,2022-07-28 07:00:00,2022-07-28 08:00:00
NO1,1.98015,0.20005,9.8983,2022-07-28 08:00:00,2022-07-28 09:00:00
NO1,2.04469,0.20657,9.8983,2022-07-28 09:00:00,2022-07-28 10:00:00
NO1,2.07785,0.20992,9.8983,2022-07-28 10:00:00,2022-07-28 11:00:00
NO1,2.07845,0.20998,9.8983,2022-07-28 11:00:00,2022-07-28 12:00:00
NO1,2.07835,0.20997,9.8983,2022-07-28 12:00:00,2022-07-28 13:00:00
NO1,1.95185,0.19719,9.8983,2022-07-28 13:00:00,2022-07-28 14:00:00
NO1,2.02173,0.20425,9.8983,2022-07-28 14:00:00,2022-07-28 15:00:00
NO1,1.98055,0.20009,9.8983,2022-07-28 15:00:00,2022-07-28 16:00:00
NO1,2.03638,0.20573,9.8983,2022-07-28 16:00:00,2022-07-28 17:00:00
NO1,2.12309,0.21449,9.8983,2022-07-28 17:00:00,2022-07-28 18:00:00
NO1,2.18723,0.22097,9.8983,2022-07-28 18:00:00,2022-07-28 19:00:00
NO1,2.18713,0.22096,9.8983,2022-07-28 19:00:00,2022-07-28 20:00:00
NO1,2.12724,0.21491,9.8983,2022-07-28 20:00:00,2022-07-28 21:00:00
NO1,2.10666,0.21283,9.8983,2022-07-28 21:00:00,2022-07-28 22:00:00
NO1,2.05142,0.20725,9.8983,2022-07-28 22:00:00,2022-07-28 23:00:00
NO1,2.00797,0.20286,9.8983,2022-07-28 23:00:00,2022-07-29 00:00:00
NO1,2.07631,0.21021,9.8773,2022-07-29 00:00:00,2022-07-29 01:00:00
NO1,2.05556,0.20811,9.8773,2022-07-29 01:00:00,2022-07-29 02:00:00
NO1,2.05339,0.20789,9.8773,2022-07-29 02:00:00,2022-07-29 03:00:00
NO1,2.05082,0.20763,9.8773,2022-07-29 03:00:00,2022-07-29 04:00:00
NO1,2.04845,0.20739,9.8773,2022-07-29 04:00:00,2022-07-29 05:00:00
NO1,2.05073,0.20762,9.8773,2022-07-29 05:00:00,2022-07-29 06:00:00
NO1,2.04875,0.20742,9.8773,2022-07-29 06:00:00,2022-07-29 07:00:00
NO1,2.10624,0.21324,9.8773,2022-07-29 07:00:00,2022-07-29 08:00:00
NO1,2.14486,0.21715,9.8773,2022-07-29 08:00:00,2022-07-29 09:00:00
NO1,2.13458,0.21611,9.8773,2022-07-29 09:00:00,2022-07-29 10:00:00
NO1,2.12243,0.21488,9.8773,2022-07-29 10:00:00,2022-07-29 11:00:00
NO1,2.11443,0.21407,9.8773,2022-07-29 11:00:00,2022-07-29 12:00:00
NO1,2.1168,0.21431,9.8773,2022-07-29 12:00:00,2022-07-29 13:00:00
NO1,2.09744,0.21235,9.8773,2022-07-29 13:00:00,2022-07-29 14:00:00
NO1,2.10643,0.21326,9.8773,2022-07-29 14:00:00,2022-07-29 15:00:00
NO1,2.1009,0.2127,9.8773,2022-07-29 15:00:00,2022-07-29 16:00:00
NO1,2.10377,0.21299,9.8773,2022-07-29 16:00:00,2022-07-29 17:00:00
NO1,2.13399,0.21605,9.8773,2022-07-29 17:00:00,2022-07-29 18:00:00
NO1,2.16856,0.21955,9.8773,2022-07-29 18:00:00,2022-07-29 19:00:00
NO1,2.12688,0.21533,9.8773,2022-07-29 19:00:00,2022-07-29 20:00:00
NO1,2.07818,0.2104,9.8773,2022-07-29 20:00:00,2022-07-29 21:00:00
NO1,2.05122,0.20767,9.8773,2022-07-29 21:00:00,2022-07-29 22:00:00
NO1,2.04964,0.20751,9.8773,2022-07-29 22:00:00,2022-07-29 23:00:00
NO1,2.05033,0.20758,9.8773,2022-07-29 23:00:00,2022-07-30 00:00:00
NO1,2.10693,0.21331,9.8773,2022-07-30 00:00:00,2022-07-30 01:00:00
NO1,2.10041,0.21265,9.8773,2022-07-30 01:00:00,2022-07-30 02:00:00
NO1,2.09675,0.21228,9.8773,2022-07-30 02:00:00,2022-07-30 03:00:00
NO1,2.09478,0.21208,9.8773,2022-07-30 03:00:00,2022-07-30 04:00:00
NO1,2.08253,0.21084,9.8773,2022-07-30 04:00:00,2022-07-30 05:00:00
NO1,2.07502,0.21008,9.8773,2022-07-30 05:00:00,2022-07-30 06:00:00
NO1,2.07591,0.21017,9.8773,2022-07-30 06:00:00,2022-07-30 07:00:00
NO1,2.06949,0.20952,9.8773,2022-07-30 07:00:00,2022-07-30 08:00:00
NO1,2.09577,0.21218,9.8773,2022-07-30 08:00:00,2022-07-30 09:00:00
NO1,2.09982,0.21259,9.8773,2022-07-30 09:00:00,2022-07-30 10:00:00
NO1,2.10367,0.21298,9.8773,2022-07-30 10:00:00,2022-07-30 11:00:00
NO1,2.10456,0.21307,9.8773,2022-07-30 11:00:00,2022-07-30 12:00:00
NO1,2.10288,0.2129,9.8773,2022-07-30 12:00:00,2022-07-30 13:00:00
NO1,2.1008,0.21269,9.8773,2022-07-30 13:00:00,2022-07-30 14:00:00
NO1,2.09903,0.21251,9.8773,2022-07-30 14:00:00,2022-07-30 15:00:00
NO1,2.09833,0.21244,9.8773,2022-07-30 15:00:00,2022-07-30 16:00:00
NO1,2.09972,0.21258,9.8773,2022-07-30 16:00:00,2022-07-30 17:00:00
NO1,2.10159,0.21277,9.8773,2022-07-30 17:00:00,2022-07-30 18:00:00
NO1,2.11157,0.21378,9.8773,2022-07-30 18:00:00,2022-07-30 19:00:00
NO1,2.10752,0.21337,9.8773,2022-07-30 19:00:00,2022-07-30 20:00:00
NO1,2.09705,0.21231,9.8773,2022-07-30 20:00:00,2022-07-30 21:00:00
NO1,2.09626,0.21223,9.8773,2022-07-30 21:00:00,2022-07-30 22:00:00
NO1,2.09596,0.2122,9.8773,2022-07-30 22:00:00,2022-07-30 23:00:00
NO1,2.09794,0.2124,9.8773,2022-07-30 23:00:00,2022-07-31 00:00:00
NO1,2.13498,0.21615,9.8773,2022-07-31 00:00:00,2022-07-31 01:00:00
NO1,2.13251,0.2159,9.8773,2022-07-31 01:00:00,2022-07-31 02:00:00
NO1,2.12876,0.21552,9.8773,2022-07-31 02:00:00,2022-07-31 03:00:00
NO1,2.12668,0.21531,9.8773,2022-07-31 03:00:00,2022-07-31 04:00:00
NO1,2.12441,0.21508,9.8773,2022-07-31 04:00:00,2022-07-31 05:00:00
NO1,2.117,0.21433,9.8773,2022-07-31 05:00:00,2022-07-31 06:00:00
NO1,2.09339,0.21194,9.8773,2022-07-31 06:00:00,2022-07-31 07:00:00
NO1,2.0932,0.21192,9.8773,2022-07-31 07:00:00,2022-07-31 08:00:00
NO1,2.12401,0.21504,9.8773,2022-07-31 08:00:00,2022-07-31 09:00:00
